ID;Valid;Case;TubeCount;DistanceFactor;TotalMassFlow(kg/s);MassFlowPerTube (kg/s);InnerTubeRadius(m);PressureDrop(Pa);OutletTemperature(K);MeanTubeTemps(K);MaxTubeTemp(K);MinTubeTemp(K);HeatTransferBalance_Inlet/Outlet(W);HeatTransferPerAreaMean(W/m2);HeatTransferPerAreaSTD(W/m2);HeatTransferPerAreaVAR(W/m2);HeatTransferMean(W);HeatTransferSTD(W);HeatTransferVAR(W);TotalHeatTransfer(W);Total Heat Transfer averaged over all Tubes according to correlation Q(T_wall) (kW);HeatTransferPerMassFlow( W / kg/s);TotalHeatFlux by Radition (W);TotalHeatFlux by Conduction (W);HeatFluxRatio (Rad/Total);HeatFluxRatio (Cond/Total);TotalHeatInHotGas(1800K to 800K);;;ResidenceTimeTOTALFlueGas (s/kg);ResidenceTimeFlueGas (s/kg);Total view factor (-);Approximated View Factor Per Tube (-);Average Yield of CO (-);Average Space Time Yield of CO (mol/m3/s);Average Space Time Yield of H2 (mol/m3/s)
890;1;c-aligned;15;1.216666667;0.375;0.025;0.08;14.77489029;1153;932;1029;833;-166364;20733;9022;81402720;11724;5102;26029493;175862;;468965;164985;10880;93.81%;6.19%;;;;2.666666667;40;5.3562;0.38258442;0.096741;1.4598;19.983
891;1;c-aligned;15;1.419444444;0.375;0.025;0.08;14.21788621;1140;950;1035;876;-193743;23255;7292;53167277;13150;4123;17000872;197253;;526008;185599;11656;94.09%;5.91%;;;;2.666666667;40;4.6294;0.330669927;0.11643;1.7564;21.893
892;1;c-aligned;15;1.622222222;0.375;0.025;0.08;13.69235996;1130;962;1038;892;-210954;25051;6408;41063577;14166;3624;13130570;212488;;566633;201282;11208;94.73%;5.27%;;;;2.666666667;40;4.0647;0.290337876;0.13194;1.9903;23.197
893;1;c-aligned;15;1.825;0.375;0.025;0.08;13.00835643;1122;971;1041;893;-225517;26547;6057;36683652;15011;3425;11730036;225171;;600457;213560;11614;94.84%;5.16%;;;;2.666666667;40;3.6195;0.25853857;0.1466;2.2117;24.263
894;1;c-aligned;15;1.925;0.375;0.025;0.08;12.82862758;1119;976;1042;894;-226389;27259;5986;35826629;15414;3385;11455993;231217;;616579;219598;11622;94.97%;5.03%;;;;2.666666667;40;3.4310;0.245070101;0.15438;2.3294;24.762
895;#NV;c-aligned;15;2.027777778;0.375;0.025;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;2.666666667;40;3.2609;0.232919236;0.12625;1.9032;23.228
896;1;c-aligned;15;2.230555556;0.375;0.025;0.08;12.04167445;1109;987;1045;896;-234052;29071;6034;36405117;16439;3412;11640971;246580;;657546;234602;11981;95.14%;4.86%;;;;2.666666667;40;2.9664;0.211883626;0.17442;2.6328;26.002
897;1;c-aligned;15;2.433333333;0.375;0.025;0.08;11.53039421;1097;990;1051;897;-246987;29644;6130;37576903;16763;3466;12015664;251448;;670528;238675;12777;94.92%;5.08%;;;;2.666666667;40;2.7205;0.194322697;0.18123;2.7359;26.396
898;#NV;c-aligned;15;2.838888889;0.375;0.025;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;2.666666667;40;2.3338;0.166697921;0.11125;1.6768;22.156
899;1;c-aligned;15;3.244444444;0.375;0.025;0.08;12.59961338;1088;1008;1078;899;-269530;32878;6833;46686869;18592;3864;14928685;278879;;743678;258180;20704;92.58%;7.42%;;;;2.666666667;40;2.0437;0.145978113;0.22053;3.3324;28.528
900;1;c-aligned;15;3.447222222;0.375;0.025;0.08;12.08128726;1093;1008;1086;900;-262762;32963;7069;49970424;18640;3997;15978640;279599;;745597;257984;21620;92.27%;7.73%;;;;2.666666667;40;1.9243;0.137452216;0.22179;3.3517;28.577
901;1;c-aligned;15;1.013888889;0.45;0.03;0.08;22.76732697;1174;918;1016;780;-153516;18756;11410;130182781;10606;6452;41627510;159088;;353529;148997;8986;93.66%;5.65%;;;;2.222222222;33.33333333;6.2557;0.446837486;0.084081;1.2692;18.405
902;1;c-aligned;15;1.216666667;0.45;0.03;0.08;21.70772457;1163;941;1040;840;-177574;22037;9308;86645398;12461;5264;27705902;186919;;415376;174707;12214;93.47%;6.53%;;;;2.222222222;33.33333333;5.3562;0.38258442;0.10815;1.6321;20.84
903;1;c-aligned;15;1.419444444;0.45;0.03;0.08;20.92929909;1151;960;1047;885;-212020;24815;7458;55616309;14032;4217;17783980;210486;;467747;196882;13606;93.54%;6.46%;;;;2.222222222;33.33333333;4.6294;0.330669927;0.13086;1.9745;22.932
904;1;c-aligned;15;1.622222222;0.45;0.03;0.08;20.07277725;1141;972;1051;904;-232416;26681;6588;43396860;15088;3725;13876665;226313;;502919;213825;12491;94.48%;5.52%;;;;2.222222222;33.33333333;4.0647;0.290337876;0.14825;2.237;24.28
905;1;c-aligned;15;1.825;0.45;0.03;0.08;18.77110256;1135;982;1055;905;-249778;28233;6171;38075982;15965;3489;12175250;239472;;532160;227144;12330;94.85%;5.15%;;;;2.222222222;33.33333333;3.6195;0.25853857;0.16489;2.4886;25.387
906;1;c-aligned;15;1.925;0.45;0.03;0.08;18.6414438;1132;987;1057;906;-247462;29032;6091;37104161;16417;3444;11864499;246251;;547224;233906;12348;94.99%;5.01%;;;;2.222222222;33.33333333;3.4310;0.245070101;0.1739;2.6251;25.939
907;#NV;c-aligned;15;2.027777778;0.45;0.03;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;2.222222222;33.33333333;3.2609;0.232919236;0.10495;1.5819;21.571
908;1;c-aligned;15;2.230555556;0.45;0.03;0.08;17.63989267;1124;999;1061;908;-254458;31024;6063;36754770;17543;3428;11752777;263147;;584770;250449;12702;95.17%;4.83%;;;;2.222222222;33.33333333;2.9664;0.211883626;0.19732;2.9797;27.305
909;1;c-aligned;15;2.433333333;0.45;0.03;0.08;16.8564625;1112;1002;1062;909;-269254;31701;6104;37258192;17926;3452;11913752;268892;;597537;254900;13997;94.80%;5.21%;;;;2.222222222;33.33333333;2.7205;0.194322697;0.20535;3.1015;27.762
910;#NV;c-aligned;15;2.838888889;0.45;0.03;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;2.222222222;33.33333333;2.3338;0.166697921;0.10474;1.5785;21.691
911;1;c-aligned;15;3.244444444;0.45;0.03;0.08;18.2149459;1106;1025;1089;911;-294351;35754;6750;45559336;20218;3817;14568142;303273;;673940;279764;23514;92.25%;7.75%;;;;2.222222222;33.33333333;2.0437;0.145978113;0.25664;3.881;30.392
912;1;c-aligned;15;3.447222222;0.45;0.03;0.08;17.66032441;1117;1025;1100;912;-280032;35884;6947;48259371;20291;3928;15431511;304370;;676378;280103;24270;92.03%;7.97%;;;;2.222222222;33.33333333;1.9243;0.137452216;0.25876;3.9132;30.474
913;1;c-aligned;15;1.013888889;0.525;0.035;0.08;31.63270766;1179;923;1024;781;-157315;19496;11724;137456029;11025;6630;43953218;165369;;314988;153830;10514;93.02%;6.36%;;;;1.904761905;28.57142857;6.2557;0.446837486;0.089642;1.3532;18.818
914;1;c-aligned;15;1.216666667;0.525;0.035;0.08;30.44415724;1169;949;1048;847;-193826;23111;9379;87962847;13069;5304;28127172;196028;;373387;182090;13938;92.89%;7.11%;;;;1.904761905;28.57142857;5.3562;0.38258442;0.11773;1.7769;21.564
915;1;c-aligned;15;1.419444444;0.525;0.035;0.08;29.60590429;1157;968;1055;893;-230966;26004;7434;55263097;14705;4204;17671036;220568;;420130;205568;15003;93.20%;6.80%;;;;1.904761905;28.57142857;4.6294;0.330669927;0.14221;2.1461;23.725
916;1;c-aligned;15;1.622222222;0.525;0.035;0.08;28.01475086;1150;980;1059;916;-253530;27892;6574;43211228;15772;3717;13817307;236583;;450635;222900;13688;94.22%;5.79%;;;;1.904761905;28.57142857;4.0647;0.290337876;0.16102;2.4303;25.09
917;1;c-aligned;15;1.825;0.525;0.035;0.08;26.49596028;1146;990;1064;917;-271056;29564;6156;37902093;16718;3481;12119647;250769;;477656;237590;13183;94.74%;5.26%;;;;1.904761905;28.57142857;3.6195;0.25853857;0.1798;2.7145;26.274
918;1;c-aligned;15;1.925;0.525;0.035;0.08;25.25404034;1146;996;1068;918;-267096;30433;6127;37536141;17209;3464;12002630;258135;;491686;245024;13115;94.92%;5.08%;;;;1.904761905;28.57142857;3.4310;0.245070101;0.18994;2.8681;26.871
919;#NV;c-aligned;15;2.027777778;0.525;0.035;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;1.904761905;28.57142857;3.2609;0.232919236;0.09988;1.506;21.033
920;1;c-aligned;15;2.230555556;0.525;0.035;0.08;24.19671356;1133;1006;1071;920;-279468;32260;6065;36786132;18242;3430;11762806;273632;;521203;260312;13324;95.13%;4.87%;;;;1.904761905;28.57142857;2.9664;0.211883626;0.21164;3.1968;28.118
921;1;c-aligned;15;2.433333333;0.525;0.035;0.08;23.17557908;1128;1014;1077;921;-296890;33613;6010;36116265;19007;3398;11548607;285107;;543061;269064;16047;94.37%;5.63%;;;;1.904761905;28.57142857;2.7205;0.194322697;0.22806;3.4459;29.013
922;#NV;c-aligned;15;2.838888889;0.525;0.035;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;1.904761905;28.57142857;2.3338;0.166697921;0.11104;1.6736;22.112
923;1;c-aligned;15;3.244444444;0.525;0.035;0.08;24.56011764;1121;1039;1104;923;-308650;38264;6701;44899425;21638;3789;14357128;324564;;618217;298137;26431;91.86%;8.14%;;;;1.904761905;28.57142857;2.0437;0.145978113;0.28991;4.3869;32
924;1;c-aligned;15;3.447222222;0.525;0.035;0.08;23.39047019;1132;1040;1108;924;-298985;38405;6747;45527837;21717;3816;14558070;325755;;620486;298118;27643;91.52%;8.49%;;;;1.904761905;28.57142857;1.9243;0.137452216;0.2915;4.411;32.084
925;1;d-rectangle;14;1.013888889;0.07;0.005;0.08;0.381282214;1104;868;932;831;-84467;10698;3981;15844619;6050;2251;5066507;84695;;1209930;79992;2853;94.45%;3.37%;;;;14.28571429;200;4.5711;0.326509006;0.032552;0.49293;13.811
926;1;d-rectangle;14;1.216666667;0.07;0.005;0.08;0.283346409;1061;874;928;841;-91965;11613;3400;11563356;6567;1923;3697589;91936;;1313376;85932;6006;93.47%;6.53%;;;;14.28571429;200;3.8616;0.27582857;0.035412;0.53576;14.362
927;1;d-rectangle;14;1.419444444;0.07;0.005;0.08;0.270404197;1038;879;935;845;-95041;12006;3587;12868016;6789;2028;4114777;95048;;1357835;88676;6372;93.30%;6.70%;;;;14.28571429;200;3.3250;0.237501888;0.037897;0.57305;14.721
928;1;d-rectangle;14;1.622222222;0.07;0.005;0.08;0.263156261;1021;881;944;847;-97142;12272;4022;16172554;6939;2274;5171462;97150;;1387864;90579;6571;93.24%;6.76%;;;;14.28571429;200;2.9161;0.208293345;0.039863;0.6026;14.938
929;1;d-rectangle;14;1.825;0.07;0.005;0.08;0.259136121;1008;882;956;847;-98675;12465;4645;21580034;7049;2627;6900599;98684;;1409774;92071;6613;93.30%;6.70%;;;;14.28571429;200;2.5954;0.185388137;0.041862;0.63274;15.088
930;1;d-rectangle;14;1.925;0.07;0.005;0.08;0.259942411;1003;883;963;846;-99308;12545;4998;24975855;7094;2826;7986474;99318;;1418836;92705;6613;93.34%;6.66%;;;;14.28571429;200;2.4599;0.175703979;0.042906;0.64851;15.15
931;1;d-rectangle;14;2.027777778;0.07;0.005;0.08;0.262160493;998;883;970;845;-99830;12611;5370;28832712;7132;3036;9219772;99841;;1426304;93234;6608;93.38%;6.62%;;;;14.28571429;200;2.3376;0.166972794;0.043947;0.66423;15.201
932;1;d-rectangle;14;2.230555556;0.07;0.005;0.08;0.268625512;990;884;987;842;-100623;12712;6190;38319116;7188;3500;12253219;100634;;1437623;94047;6587;93.45%;6.55%;;;;14.28571429;200;2.1261;0.151865614;0.046024;0.69565;15.277
933;1;d-rectangle;14;2.433333333;0.07;0.005;0.08;0.269995374;984;883;1005;838;-101002;12759;7112;50574101;7215;4021;16171968;101012;;1443026;94436;6576;93.49%;6.51%;;;;14.28571429;200;1.9496;0.139258576;0.048257;0.72951;15.32
934;1;d-rectangle;14;2.838888889;0.07;0.005;0.08;0.34727267;980;882;1041;830;-100872;12743;8876;78788535;7206;5019;25194035;100883;;1441191;94081;6802;93.26%;6.74%;;;;14.28571429;200;1.6720;0.119430662;0.052876;0.79987;15.331
935;1;d-rectangle;14;3.244444444;0.07;0.005;0.08;0.478809115;997;879;1076;813;-98694;12468;10841;117526835;7051;6130;37581295;98709;;1410134;91249;7460;92.44%;7.56%;;;;14.28571429;200;1.4639;0.104561068;0.058446;0.88516;15.209
936;1;d-rectangle;14;3.447222222;0.07;0.005;0.08;0.736211333;1031;887;1088;830;-109609;13136;10481;109857135;7428;5927;35128136;103993;;1485616;95087;7304;91.44%;7.02%;;;;14.28571429;200;1.3782;0.098443671;0.061567;0.9323;15.794
937;1;d-rectangle;14;1.013888889;0.14;0.01;0.08;1.672914383;1126;893;964;851;-110065;14731;4979;24787377;8330;2815;7926062;116622;;833012;109971;4889;94.30%;4.19%;;;;7.142857143;100;4.5711;0.326509006;0.049362;0.74543;16.016
938;1;d-rectangle;14;1.216666667;0.14;0.01;0.08;0.933703535;1127;913;968;880;-137707;17406;4032;16258997;9843;2280;5199103;137799;;984279;129173;8622;93.74%;6.26%;;;;7.142857143;100;3.8616;0.27582857;0.065336;0.98545;17.936
939;1;d-rectangle;14;1.419444444;0.14;0.01;0.08;0.888588879;1099;921;974;889;-144103;18189;3893;15157833;10286;2202;4846987;143999;;1028563;134812;9191;93.62%;6.38%;;;;7.142857143;100;3.3250;0.237501888;0.071994;1.0856;18.655
940;1;d-rectangle;14;1.622222222;0.14;0.01;0.08;0.853565163;1078;925;982;892;-148512;18760;4179;17461137;10608;2363;5583509;148516;;1060831;138939;9577;93.55%;6.45%;;;;7.142857143;100;2.9161;0.208293345;0.076927;1.1599;19.111
941;1;d-rectangle;14;1.825;0.14;0.01;0.08;0.830088233;1061;928;994;893;-152181;19223;4778;22827797;10870;2702;7299594;152186;;1087040;142462;9723;93.61%;6.39%;;;;7.142857143;100;2.5954;0.185388137;0.081593;1.2303;19.461
942;1;d-rectangle;14;1.925;0.14;0.01;0.08;0.825100648;1052;930;1002;893;-153883;19438;5163;26651572;10992;2919;8522314;153888;;1099202;144125;9763;93.66%;6.34%;;;;7.142857143;100;2.4599;0.175703979;0.083889;1.2649;19.616
943;1;d-rectangle;14;2.027777778;0.14;0.01;0.08;0.834119124;1044;931;1009;893;-155386;19628;5568;30999158;11099;3148;9912532;155392;;1109940;145574;9818;93.68%;6.32%;;;;7.142857143;100;2.3376;0.166972794;0.086228;1.3004;19.751
944;1;d-rectangle;14;2.230555556;0.14;0.01;0.08;0.878700044;1031;933;1027;892;-157794;19933;6425;41275843;11272;3633;13198685;157801;;1127151;147824;9977;93.68%;6.32%;;;;7.142857143;100;2.1261;0.151865614;0.090415;1.3638;19.964
945;1;d-rectangle;14;2.433333333;0.14;0.01;0.08;0.902888291;1019;934;1050;890;-159842;20191;7503;56302462;11418;4243;18003713;159850;;1141786;149701;10149;93.65%;6.35%;;;;7.142857143;100;1.9496;0.139258576;0.094839;1.4311;20.141
946;1;d-rectangle;14;2.838888889;0.14;0.01;0.08;1.113201605;1007;935;1096;882;-161359;20383;9803;96096620;11526;5543;30728603;161370;;1152644;150148;11222;93.05%;6.95%;;;;7.142857143;100;1.6720;0.119430662;0.10341;1.5623;20.273
947;1;d-rectangle;14;3.244444444;0.14;0.01;0.08;1.80543469;1053;925;1134;848;-151854;19182;12731;162068675;10847;7199;51824340;151861;;1084723;138751;13110;91.37%;8.63%;;;;7.142857143;100;1.4639;0.104561068;0.10434;1.5791;19.473
948;1;d-rectangle;14;3.447222222;0.14;0.01;0.08;2.5000817;1096;922;1142;846;-135834;18451;12792;163642260;10434;7234;52326574;146073;;1043377;133230;11306;91.21%;7.74%;;;;7.142857143;100;1.3782;0.098443671;0.10102;1.5292;19.18
949;1;d-rectangle;14;1.013888889;0.21;0.015;0.08;4.049122338;1140;909;983;866;-128990;17474;5537;30656514;9881;3131;9802789;138338;;658753;129983;6843;93.96%;4.95%;;;;4.761904762;66.66666667;4.5711;0.326509006;0.0644;0.97175;17.557
950;1;d-rectangle;14;1.216666667;0.21;0.015;0.08;1.943554286;1188;943;1001;910;-175246;22136;4565;20842993;12517;2582;6664917;175242;;834484;164564;10680;93.91%;6.09%;;;;4.761904762;66.66666667;3.8616;0.27582857;0.098481;1.4847;20.918
951;1;d-rectangle;14;1.419444444;0.21;0.015;0.08;1.82118677;1159;953;1005;923;-184507;23295;4159;17299858;13173;2352;5531937;184416;;878173;172943;11469;93.78%;6.22%;;;;4.761904762;66.66666667;3.3250;0.237501888;0.11168;1.6836;21.989
952;1;d-rectangle;14;1.622222222;0.21;0.015;0.08;1.75588907;1138;959;1013;929;-190972;24124;4273;18257830;13642;2416;5838266;190982;;909440;179042;11941;93.75%;6.25%;;;;4.761904762;66.66666667;2.9161;0.208293345;0.12055;1.8176;22.653
953;1;d-rectangle;14;1.825;0.21;0.015;0.08;1.699151353;1119;964;1023;932;-196373;24806;4627;21408128;14027;2616;6845630;196378;;935135;184313;12065;93.86%;6.14%;;;;4.761904762;66.66666667;2.5954;0.185388137;0.12793;1.9291;23.155
954;1;d-rectangle;14;1.925;0.21;0.015;0.08;1.683823516;1110;966;1030;932;-199085;25148;5092;25927131;14221;2879;8290661;199089;;948045;186864;12225;93.86%;6.14%;;;;4.761904762;66.66666667;2.4599;0.175703979;0.13235;1.996;23.406
955;1;d-rectangle;14;2.027777778;0.21;0.015;0.08;1.688655084;1102;968;1037;932;-201435;25445;5454;29745755;14388;3084;9511734;201438;;959228;189133;12305;93.89%;6.11%;;;;4.761904762;66.66666667;2.3376;0.166972794;0.13597;2.051;23.615
956;1;d-rectangle;14;2.230555556;0.21;0.015;0.08;1.800601884;1087;971;1054;933;-205609;25972;6273;39352264;14686;3547;12583586;205610;;979095;193003;12607;93.87%;6.13%;;;;4.761904762;66.66666667;2.1261;0.151865614;0.14287;2.1557;23.976
957;1;d-rectangle;14;2.433333333;0.21;0.015;0.08;1.865734389;1073;974;1077;931;-209183;26423;7302;53313455;14942;4129;17047925;209185;;996121;196105;13081;93.75%;6.25%;;;;4.761904762;66.66666667;1.9496;0.139258576;0.14956;2.2576;24.27
958;1;d-rectangle;14;2.838888889;0.21;0.015;0.08;2.391846834;1052;978;1133;925;-207245;27202;9906;98122245;15382;5601;31376370;215347;;1025463;199597;15750;92.69%;7.31%;;;;4.761904762;66.66666667;1.6720;0.119430662;0.1631;2.4649;24.73
959;#NV;d-rectangle;14;3.244444444;0.21;0.015;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;4.761904762;66.66666667;1.4639;0.104561068;0.065465;0.98707;18.187
960;1;d-rectangle;14;3.447222222;0.21;0.015;0.08;5.829475257;1155;951;1175;863;-155110;22846;13943;194397224;12919;7884;62160841;180866;;861267;163542;15976;90.42%;8.83%;;;;4.761904762;66.66666667;1.3782;0.098443671;0.13817;2.0918;21.957
961;1;d-rectangle;14;1.013888889;0.28;0.02;0.08;7.529364693;1154;922;995;877;-145530;19531;5978;35737941;11044;3380;11427636;154620;;552214;144608;8561;93.52%;5.54%;;;;3.571428571;50;4.5711;0.326509006;0.076245;1.1501;18.72
962;1;d-rectangle;14;1.216666667;0.28;0.02;0.08;7.716244884;1130;942;1002;901;-162669;21799;5290;27988626;12327;2992;8949698;172573;;616330;163481;9093;94.73%;5.27%;;;;3.571428571;50;3.8616;0.27582857;0.096502;1.455;20.703
963;1;d-rectangle;14;1.419444444;0.28;0.02;0.08;7.404223705;1119;957;1017;919;-175777;23947;5160;26623186;13542;2918;8513082;189581;;677076;179798;9785;94.84%;5.16%;;;;3.571428571;50;3.3250;0.237501888;0.1186;1.7885;22.395
964;1;d-rectangle;14;1.622222222;0.28;0.02;0.08;6.888599167;1109;969;1037;930;-187777;25643;5716;32677002;14501;3232;10448862;203009;;725033;192588;10424;94.87%;5.13%;;;;3.571428571;50;2.9161;0.208293345;0.13671;2.0622;23.635
965;1;d-rectangle;14;1.825;0.28;0.02;0.08;6.445764689;1097;975;1055;935;-198747;26650;6266;39260872;15070;3543;12554133;210976;;753486;200080;10899;94.84%;5.17%;;;;3.571428571;50;2.5954;0.185388137;0.14846;2.2401;24.356
966;1;d-rectangle;14;1.925;0.28;0.02;0.08;6.315153917;1092;977;1063;936;-198479;26986;6322;39968750;15260;3575;12780486;213637;;762991;202451;11190;94.76%;5.24%;;;;3.571428571;50;2.4599;0.175703979;0.1521;2.2952;24.59
967;1;d-rectangle;14;2.027777778;0.28;0.02;0.08;6.371647695;1089;978;1064;936;-205572;27112;6106;37288243;15331;3453;11923361;214638;;766566;202659;11983;94.42%;5.58%;;;;3.571428571;50;2.3376;0.166972794;0.1531;2.3103;24.685
968;1;d-rectangle;14;2.230555556;0.28;0.02;0.08;6.923002512;1079;982;1072;929;-225983;27670;7011;49153849;15647;3965;15717531;219055;;782341;203585;15471;92.94%;7.06%;;;;3.571428571;50;2.1261;0.151865614;0.16182;2.4427;25.081
969;1;d-rectangle;14;2.433333333;0.28;0.02;0.08;3.816240271;1126;1010;1115;966;-158326;32523;7530;56701586;18391;4258;18131362;257476;;919559;242771;14705;94.29%;5.71%;;;;3.571428571;50;1.9496;0.139258576;0.21728;3.2839;28.275
970;1;d-rectangle;14;2.838888889;0.28;0.02;0.08;7.197653216;1093;988;1137;915;-248538;28825;10764;115867816;16300;6087;37050119;228197;;814989;208352;19846;91.30%;8.70%;;;;3.571428571;50;1.6720;0.119430662;0.18269;2.7623;25.775
971;#NV;d-rectangle;14;3.244444444;0.28;0.02;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;3.571428571;50;1.4639;0.104561068;0.065428;0.98652;18.184
972;1;d-rectangle;14;3.447222222;0.28;0.02;0.08;10.17555888;1210;970;1197;872;-170828;25854;14876;221299338;14620;8412;70763115;204676;;730985;184251;19087;90.02%;9.33%;;;;3.571428571;50;1.3782;0.098443671;0.1678;2.5417;23.848
973;1;d-rectangle;14;1.013888889;0.35;0.025;0.08;12.19696948;1164;932;1006;887;-161982;21160;6206;38517116;11965;3509;12316311;167512;;478607;155131;11060;92.61%;6.60%;;;;2.857142857;40;4.5711;0.326509006;0.086792;1.3091;19.648
974;1;d-rectangle;14;1.216666667;0.35;0.025;0.08;12.43603458;1141;954;1020;910;-183340;23747;5472;29945499;13428;3094;9575431;187996;;537130;177757;10241;94.55%;5.45%;;;;2.857142857;40;3.8616;0.27582857;0.11371;1.7147;21.998
975;1;d-rectangle;14;1.419444444;0.35;0.025;0.08;11.9519156;1131;971;1024;931;-198927;26097;5188;26918968;14757;2934;8607662;206602;;590290;196110;10494;94.92%;5.08%;;;;2.857142857;40;3.3250;0.237501888;0.13848;2.0886;23.813
976;1;d-rectangle;14;1.622222222;0.35;0.025;0.08;11.18919478;1123;984;1046;945;-209652;28060;5741;32954955;15867;3246;10537741;222139;;634683;210877;11265;94.93%;5.07%;;;;2.857142857;40;2.9161;0.208293345;0.16133;2.4345;25.233
977;1;d-rectangle;14;1.825;0.35;0.025;0.08;10.26135099;1113;992;1066;952;-223554;29368;6234;38861226;16607;3525;12426341;232492;;664264;220612;11884;94.89%;5.11%;;;;2.857142857;40;2.5954;0.185388137;0.17771;2.6829;26.163
978;1;d-rectangle;14;1.925;0.35;0.025;0.08;10.07280871;1106;995;1077;954;-221575;29875;6440;41470865;16894;3642;13260805;236512;;675749;224179;12337;94.79%;5.22%;;;;2.857142857;40;2.4599;0.175703979;0.18394;2.7774;26.51
979;1;d-rectangle;14;2.027777778;0.35;0.025;0.08;10.35322333;1102;996;1077;952;-239533;30073;6329;40052012;17006;3579;12807110;238080;;680229;223791;14293;94.00%;6.00%;;;;2.857142857;40;2.3376;0.166972794;0.1862;2.8115;26.657
980;1;d-rectangle;14;2.230555556;0.35;0.025;0.08;10.49820082;1095;1002;1089;947;-253479;31011;7162;51295867;17536;4050;16402467;245501;;701432;227594;17907;92.71%;7.29%;;;;2.857142857;40;2.1261;0.151865614;0.19838;2.9965;27.286
981;#NV;d-rectangle;14;2.433333333;0.35;0.025;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;2.857142857;40;1.9496;0.139258576;0.11355;1.7118;22.217
982;1;d-rectangle;14;2.838888889;0.35;0.025;0.08;11.89259789;1116;1009;1151;935;-286607;32303;10785;116306048;18267;6098;37190249;255735;;730672;231754;23981;90.62%;9.38%;;;;2.857142857;40;1.6720;0.119430662;0.221;3.3435;28.031
983;#NV;d-rectangle;14;3.244444444;0.35;0.025;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;2.857142857;40;1.4639;0.104561068;0.079799;1.2027;19.547
984;1;d-rectangle;14;3.447222222;0.35;0.025;0.08;15.64036077;1251;984;1215;879;-199616;28249;15646;244800902;15974;8847;78278021;223637;;638962;201399;20983;90.06%;9.38%;;;;2.857142857;40;1.3782;0.098443671;0.1919;2.9081;25.295
985;1;d-rectangle;14;1.013888889;0.42;0.03;0.08;18.06929471;1172;939;1017;894;-174170;22438;6369;40562211;12688;3601;12970255;177637;;422944;163125;13541;91.83%;7.62%;;;;2.380952381;33.33333333;4.5711;0.326509006;0.09552;1.4408;20.356
986;#NV;d-rectangle;14;1.216666667;0.42;0.03;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;2.380952381;33.33333333;3.8616;0.27582857;0.099838;1.5045;21.361
987;#NV;d-rectangle;14;1.419444444;0.42;0.03;0.08;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;#NV;;#NV;#NV;#NV;#NV;#NV;;;;2.380952381;33.33333333;3.3250;0.237501888;0.073181;1.1032;18.919
