ID	Valid	Case	MassFlowPerTube	InnerRadius(m)	PressureDrop(Pa)	OutletTemperature(K)	HeatTransferBalance_Inlet/Outlet(W)	HeatTransferPerAreaMean(W/m2)	HeatTransferPerAreaSTD(W/m2)	HeatTransferPerAreaVAR(W/m2)	HeatTransferMean(W)	HeatTransferSTD(W)	HeatTransferVAR(W)	Continuity	SolvingStatus
763	1	b-staggered	0.005	0.08	0.2638083197380183	1017.550572863922	-97718.51990095424	12344.44078628739	4024.4502311823917	1.6196199663264005E7	6980.5360121455315	2275.746650143078	5179022.815637441	5.112056e-05	converged
764	1	b-staggered	0.005	0.08	0.2604702222015476	1007.7839874855567	-98887.43882640108	12492.209592057425	4256.082940774534	1.811424199875201E7	7064.096336118491	2406.7303455762144	5792350.956317405	4.717791e-05	converged
765	1	b-staggered	0.005	0.08	0.25959537105518393	999.2102143915257	-99870.82184066362	12616.536019431684	4604.235039036186	2.119898029468855E7	7134.400460729003	2603.603440243983	6778750.874050305	5.858348e-05	converged
766	1	b-staggered	0.005	0.08	0.2699977704178309	986.0673589630958	-100967.41356330604	12788.187330702338	5541.790937523666	3.0711446795219436E7	7231.470138939069	3133.7745252395016	9820542.775040064	1.539437e-04	converged
767	1	b-staggered	0.005	0.08	0.2845925899455324	978.999263109474	-101860.24094950221	12867.948591033726	6746.7337034713855	4.551841566555672E7	7276.5692750655135	3815.1438690138193	1.4555322741273733E7	5.783772e-05	converged
768	1	b-staggered	0.005	0.08	0.2958304562489502	976.1122333878996	-102009.06004687387	12886.626033817005	7433.761996452323	5.526081741989883E7	7287.130997874467	4203.644719166032	1.7670628924972463E7	5.756480e-05	converged
769	-11	b-staggered	0.010	0.08	1.81833742481831	1136.9379666109612	-87625.79050159096	12989.510309352543	8352.756544734231	6.976854189560053E7	7345.244320949265	4723.275319762297	2.230932974627563E7	1.772774e-02	converged
770	1	b-staggered	0.010	0.08	1.0132497879385483	1151.9238051414416	-132134.49222312064	16688.048815964798	7132.57115657866	5.087357130365784E7	9436.760056725008	4033.327283173254	1.626772897318974E7	1.197207e-03	converged
771	1	b-staggered	0.010	0.08	0.9652720224403311	1125.9541035471536	-138154.7365711109	17448.288807889625	5802.2644840100975	3.366627314240496E7	9866.660668106546	3281.0652896231677	1.0765389434769962E7	1.436682e-03	converged
772	1	b-staggered	0.010	0.08	0.9182963010680396	1106.3504099403915	-142527.92164792906	18010.10303403268	5047.116163832709	2.5473381571221404E7	10184.355451138723	2854.043917409135	8145566.68250008	1.131661e-03	converged
773	1	b-staggered	0.010	0.08	0.8879700769466581	1090.660592811966	-146066.5377561944	18443.101918028064	4655.044301349141	2.1669437447523117E7	10429.207717341957	2632.3350685046144	6929187.912879193	7.986507e-04	converged
774	1	b-staggered	0.010	0.08	0.8715297728631413	1083.7580497619304	-147499.41061137602	18631.803545306047	4561.338523642286	2.0805809127263196E7	10535.914738529378	2579.3463129264537	6653027.40200729	4.029534e-05	converged
775	1	b-staggered	0.010	0.08	0.857657998916693	1077.0646854747565	-148924.12246989517	18811.86711775656	4529.541198718178	2.051674347088531E7	10637.737111358449	2561.3655574049967	6560593.518660611	3.961897e-05	converged
776	1	b-staggered	0.010	0.08	0.8452236636076123	1064.7323910748328	-151500.27253487761	19137.265753766384	4596.515277594177	2.1127952697156675E7	10821.743575327318	2599.2380685370736	6756038.536932336	4.165882e-05	converged
777	1	b-staggered	0.010	0.08	0.8391816655639559	1053.4568483897785	-153793.63366840087	19427.02689572453	4819.761197164023	2.3230097997687973E7	10985.597744261137	2725.4792007353703	7428236.873641113	4.117111e-05	converged
778	1	b-staggered	0.010	0.08	1.4236164349422324	1027.599314790841	-150400.5590283299	19509.3996207283	6656.196915651426	4.430495737992755E7	11032.077366949616	3763.912820007974	1.4167039716620378E7	5.072643e-03	converged
779	1	b-staggered	0.010	0.08	0.9427234022587072	1021.0183234484914	-159838.26143256348	20191.056161956247	6853.571906279555	4.6971447874544375E7	11417.641115039663	3875.5587501007376	1.501995562548239E7	3.930341e-05	converged
780	1	b-staggered	0.010	0.08	0.990700861075311	1015.1735731530912	-160692.48091907596	20298.95708216384	7677.105519067638	5.8937949150898784E7	11478.656941689098	4341.250646577359	1.8846457176408336E7	4.066499e-05	converged
781	-11	b-staggered	0.015	0.08	4.428525471230387	1147.4150789624416	-101996.65572898107	15093.941090590926	9457.334211439325	8.94411703868607E7	8535.247481980094	5347.88640963525	2.8599889050361402E7	1.591076e-02	converged
782	1	b-staggered	0.015	0.08	2.095260175410658	1213.1513803957246	-166999.12311140003	21101.448461093176	8736.344991289341	7.632372380682635E7	11932.449873120142	4940.229523835706	2.440586774817796E7	1.407634e-03	converged
783	1	b-staggered	0.015	0.08	1.9965968850592617	1186.433327892334	-175658.33263539287	22200.439145588523	6981.296983742647	4.873850757521418E7	12553.907271033337	3947.7847438765016	1.5585004383984055E7	1.145720e-03	converged
784	-1	b-staggered	0.015	0.08	4.075168678245973	1103.0602452707328	-153614.442890895	20789.899722012076	6205.0337822420215	3.8502444238764726E7	11756.168136546661	3508.7913560137795	1.2311616780037018E7	6.000872e-03	converged
785	1	b-staggered	0.015	0.08	1.8308286065002903	1150.21602814413	-187425.5392879484	23645.80742186381	5329.496787983273	2.8403536013124026E7	13371.234315299778	3013.724550021497	9082535.663402276	6.338999e-04	converged
786	1	b-staggered	0.015	0.08	1.7966127786930883	1143.1540243044003	-189348.21408568637	23920.280595453663	5148.532589271591	2.6507387822791632E7	13526.443441860725	2911.3928909868378	8476208.565688696	3.670811e-05	converged
787	1	b-staggered	0.015	0.08	1.7669683030690067	1136.3358187857696	-191443.9409643421	24183.37382883114	5035.1541208345125	2.5352777020556774E7	13675.217438359998	2847.2796196138256	8107001.232268251	3.223276e-05	converged
788	1	b-staggered	0.015	0.08	1.7449107224674663	1123.7737415752076	-195239.18700689153	24662.044805909398	4955.244442473844	2.4554447484667916E7	13945.896366111414	2802.092284250429	7851721.169455787	2.895857e-05	converged
789	1	b-staggered	0.015	0.08	1.726894956373144	1112.2535694169533	-198654.33493860974	25093.31315889189	5045.5823884561805	2.5457901638699174E7	14189.770051485377	2853.176597945153	8140616.699061876	2.904036e-05	converged
790	1	b-staggered	0.015	0.08	3.474660707041039	1055.635146878129	-188809.27251532357	24404.188039894136	6685.149307440296	4.469122126276947E7	13799.95775203912	3780.284673185541	1.4290552210321514E7	6.013152e-03	converged
791	1	b-staggered	0.015	0.08	2.7687707598961424	1076.3965954059636	-107261.82666311396	27352.75658507522	7714.977757407838	5.952088179729768E7	15467.449556963673	4362.669222191464	1.9032882742256667E7	4.759127e-02	converged
792	1	b-staggered	0.015	0.08	2.0549304039159324	1068.0513516380252	-210689.27912517672	26613.69020037096	7443.214445034599	5.5401441274771705E7	15049.513062470409	4208.989891027494	1.771559590277164E7	2.980420e-05	converged
793	-11	b-staggered	0.020	0.08	8.205614996462828	1159.3439726612419	-112708.88732498372	16663.167887886546	10334.89447344036	1.0681004377714807E8	9422.606127105377	5844.124829661219	3.415379502466278E7	1.431436e-02	converged
794	-1	b-staggered	0.020	0.08	8.023810085011064	1139.9807560428098	-145582.3949757116	19955.317482542865	8635.757448916138	7.457630671651056E7	11284.232761091847	4883.3047736349445	2.3846665512205835E7	9.911112e-03	converged
795	-1	b-staggered	0.020	0.08	7.862976284901379	1126.9235778141854	-165638.1285105549	22093.934466698072	7360.72743627546	5.41803083911383E7	12493.567158158854	4162.307202305809	1.7324801246366818E7	8.217776e-03	converged
796	-1	b-staggered	0.020	0.08	7.480703638953855	1118.0049064834718	-177320.9143588888	23525.752563567883	6662.015403596841	4.438244923776157E7	13303.224468334785	3767.2030293645066	1.4191818664453115E7	7.196036e-03	converged
797	1	b-staggered	0.020	0.08	7.121557416030555	1109.5660792515312	-182179.98927441117	24542.153860870952	6325.571285180271	4.001285208389719E7	13877.973971943387	3576.9522981178548	1.2794587743010601E7	6.668502e-03	converged
798	-1	b-staggered	0.020	0.08	7.007122173439711	1105.6486995603616	-183092.63790578017	25142.09579467782	6293.721494716186	3.961093025305254E7	14217.226125167139	3558.9420384813825	1.2666068433270019E7	7.130088e-03	converged
799	-1	b-staggered	0.020	0.08	6.855695305406698	1101.25337647558	-187188.71550700482	25658.829983221716	6275.161525717846	3.937765217384953E7	14509.426380274292	3548.446840376962	1.2591474978981243E7	7.080132e-03	converged
800	1	b-staggered	0.020	0.08	6.527160003420795	1093.0874292359636	-197851.72410243878	26430.916182491164	6352.862147238317	4.035885746181344E7	14946.021808875885	3592.384597874602	1.2905227099046666E7	6.644953e-03	converged
801	-1	b-staggered	0.020	0.08	6.294861913163913	1087.0185939272346	-203367.54700152698	27047.63100523629	6467.060925391256	4.182287701272241E7	15294.758610892237	3656.961149634279	1.3373364849934468E7	6.196827e-03	converged
802	1	b-staggered	0.020	0.08	6.466280430802726	1075.993963686692	-220253.90117406967	28154.14969379594	6761.976297223116	4.5724323444207236E7	15920.467244549818	3823.7284137224565	1.4620898981908452E7	7.439387e-03	converged
803	-1	b-staggered	0.020	0.08	6.5229383224505	1074.8868700527507	-211770.33827905677	28909.28622724445	7448.850963642078	5.548538067855151E7	16347.47806095459	4212.1388522108155	1.7742113710303847E7	1.057007e-02	converged
804	1	b-staggered	0.020	0.08	4.2016740765539	1117.3709349827313	-155355.34568247478	33040.09603000852	7801.489972985682	6.086324579859613E7	18683.54581778804	4411.594180141194	1.946216321025565E7	1.328722e-02	converged
805	-11	b-staggered	0.025	0.08	13.252294577032444	1168.1501276773186	-123107.59922268777	17766.395722881247	10919.946178940314	1.1924522455095315E8	10046.453973566227	6174.956957976942	3.813009343286785E7	1.347261e-02	converged
806	-1	b-staggered	0.025	0.08	12.695470879974891	1152.193381348791	-157485.2427945012	21640.13155792775	9177.725641497955	8.423064795060903E7	12236.952967244346	5189.774226679305	2.6933756523904778E7	1.020331e-02	converged
807	-1	b-staggered	0.025	0.08	12.438957107224269	1139.3994190869994	-181842.96463267354	24120.969249290938	7762.133454982673	6.025071577296126E7	13639.804611991252	4389.292262842076	1.926588656864531E7	9.088889e-03	converged
808	-1	b-staggered	0.025	0.08	11.966273688303772	1130.5990962838182	-197134.9642934783	25650.855544244198	6970.630209355988	4.85896855155863E7	14504.917034550266	3941.7169805833687	1.553713275501927E7	8.133973e-03	converged
809	1	b-staggered	0.025	0.08	11.42425546652521	1122.4714618438181	-205412.42277202214	26707.13273695578	6580.359997132082	4.330113769185613E7	15102.215359330989	3721.028939999307	1.3846056372312367E7	7.487094e-03	converged
810	-1	b-staggered	0.025	0.08	11.153795726015233	1118.7179071988849	-207746.75336448086	27393.988074032502	6523.70177336849	4.255868482785118E7	15490.61486755992	3688.990132030565	1.3608648194218883E7	7.516906e-03	converged
811	-1	b-staggered	0.025	0.08	10.917736285889987	1116.1043749252492	-210322.9417122745	28042.865659823212	6463.366535840376	4.1775106976621225E7	15857.538907627093	3654.8720647756277	1.335808980987726E7	7.517571e-03	converged
812	1	b-staggered	0.025	0.08	10.443759135682928	1108.7650568705797	-220090.0302533466	28993.97095486223	6450.94750536061	4.161472371691828E7	16395.365155918844	3647.849413848113	1.330680534611202E7	7.460670e-03	converged
813	-1	b-staggered	0.025	0.08	10.147882927849423	1102.3225736591382	-226112.50606826367	29690.556180876076	6527.322170187668	4.260593471342345E7	16789.266672623584	3691.0373758507103	1.3623756909926899E7	7.036505e-03	converged
814	1	b-staggered	0.025	0.08	10.156985551540856	1095.0407148591162	-247105.84846196085	31359.81373172758	6742.374525897596	4.545961424747283E7	17733.190053371443	3812.6441024675555	1.4536255052080633E7	8.458212e-03	converged
815	-1	b-staggered	0.025	0.08	10.811113947056583	1091.7895903321291	-237933.42005771876	32216.20775134134	7268.623489313411	5.2832887429398656E7	18217.45944477464	4110.224724708333	1.689394728760369E7	1.187765e-02	converged
816	1	b-staggered	0.025	0.08	10.495407881579013	1094.1596300770284	-243163.38421678427	32586.012713986995	7717.9618190631345	5.9566934640516326E7	18426.574898755818	4364.314307888946	1.9047239378044173E7	1.763512e-02	converged
817	-11	b-staggered	0.030	0.08	19.444060069319676	1176.4333255811953	-128218.53951729403	18582.456454706033	11371.637836877175	1.293141470930966E8	10507.915979616899	6430.377314911457	4.134975241212788E7	1.387869e-02	converged
818	-1	b-staggered	0.030	0.08	18.674878631994943	1161.8123079005115	-169771.80580976815	22975.01033789513	9499.722641356564	9.024473026270254E7	12991.79351910084	5371.855473843448	2.8856831231861815E7	1.075157e-02	converged
819	-1	b-staggered	0.030	0.08	18.17823945140117	1149.5881593980148	-201256.04698797956	25761.031470264516	7976.44273808096	6.362363875388448E7	14567.218764150397	4510.478800488463	2.0344419009655844E7	9.830638e-03	converged
820	-1	b-staggered	0.030	0.08	17.62011357213487	1141.2137076053057	-215794.2209492434	27305.397388725625	7147.14994446145	5.108175232861531E7	15440.519051527828	4041.534474321507	1.633400090712922E7	8.919509e-03	converged
821	1	b-staggered	0.030	0.08	16.580211814201903	1133.763635110403	-227965.0956751083	28439.426466388457	6764.712232152535	4.5761331583834134E7	16081.784121922641	3825.2755164728787	1.4632732776926849E7	8.141380e-03	converged
822	-1	b-staggered	0.030	0.08	16.328704479063163	1132.8357913270806	-227998.03421773977	29202.55527576417	6653.450475661484	4.4268403232080035E7	16513.314370400203	3762.3597769086564	1.4155351090900155E7	7.921403e-03	converged
823	-1	b-staggered	0.030	0.08	15.765026408698759	1130.1736218732462	-232886.22525152005	29962.36422106647	6573.081894157329	4.32054055872989E7	16942.96731880613	3716.913354862752	1.3815444887557076E7	8.103917e-03	converged
824	1	b-staggered	0.030	0.08	14.928541703777647	1121.9434797048677	-243693.95675614593	30732.858784835506	6557.5996489695435	4.300211315616548E7	17378.662717403517	3708.1585326691707	1.3750439703407176E7	8.487343e-03	converged
825	-1	b-staggered	0.030	0.08	15.067834672474419	1117.150621016356	-244444.70828021358	31886.896665321336	6602.489953891554	4.359287359123889E7	18031.24226488218	3733.542876862763	1.3939342413372677E7	7.716685e-03	converged
826	1	b-staggered	0.030	0.08	15.008447949454421	1109.6477308294204	-270519.641022015	33875.82087475475	6688.948892933681	4.474203729227872E7	19155.929143106558	3782.4332437177077	1.430680124318086E7	9.415699e-03	converged
827	-1	b-staggered	0.030	0.08	16.205353579032817	1107.6915011568738	-261709.7907850251	34950.35741290411	7120.565027149202	5.0702446305860326E7	19763.552670889687	4026.5013687270616	1.6212713272360902E7	1.198573e-02	converged
828	1	b-staggered	0.030	0.08	15.902420797065133	1109.4065373106282	-269992.77071529237	35197.8026406853	7587.543797550798	5.757082087975159E7	19903.47675620415	4290.566179738457	1.840895814271546E7	2.021756e-02	converged
829	-11	b-staggered	0.035	0.08	27.03820332464238	1183.3618338672495	-127456.90967146482	19102.031743280437	11630.661978658656	1.352722980618161E8	10801.722857965715	6576.849000889078	4.325494278049566E7	1.531077e-02	converged
830	-1	b-staggered	0.035	0.08	26.088504172250396	1168.4815677091108	-183341.52940435184	24068.683458677504	9645.338823936787	9.303256102854227E7	13610.238305572133	5454.197781824983	2.9748273443264566E7	1.113800e-02	converged
831	-1	b-staggered	0.035	0.08	25.411221309608663	1156.9794314729488	-221415.2388202845	27064.9311738082	8023.715134086215	6.438000455296416E7	15304.541423375294	4537.210157690094	2.058627601504617E7	1.063134e-02	converged
832	-1	b-staggered	0.035	0.08	24.14564348226122	1149.6755293683887	-237051.9554678962	28674.205854331343	7238.827500185412	5.240062357744058E7	16214.545991703557	4093.375838342009	1.6755725753922144E7	9.617679e-03	converged
833	1	b-staggered	0.035	0.08	22.870991575255175	1143.3885284069222	-248579.9785869443	29781.678716701972	6856.617161220229	4.701319889553975E7	16840.794186778145	3877.245454430456	1.5033032313901633E7	8.916688e-03	converged
834	-1	b-staggered	0.035	0.08	22.16899365170684	1143.6631232674495	-249301.29943103413	30669.473433678726	6759.1909709038955	4.568666258114875E7	17342.819886905305	3822.153381376855	1.4608856470770529E7	8.638251e-03	converged
835	-1	b-staggered	0.035	0.08	21.651597488526022	1138.5739516676877	-252631.4806816167	31207.38261948743	6658.848622145276	4.4340264972646035E7	17646.99407317445	3765.412293685443	1.4178329741437467E7	9.001136e-03	converged
836	1	b-staggered	0.035	0.08	20.404693187235022	1137.6411369564066	-264358.79866875685	32425.39572503345	6554.27564343092	4.29585292100718E7	18335.750010404565	3706.2788907193617	1.3736503215791943E7	1.021908e-02	converged
837	-1	b-staggered	0.035	0.08	20.08959176148346	1128.400433378952	-269190.2519680883	33579.04204488735	6558.185360929186	4.300979522830587E7	18988.108140122367	3708.489738028457	1.3752896137062375E7	8.493265e-03	converged
838	1	b-staggered	0.035	0.08	20.79558049760817	1121.9178570800316	-290951.8438858815	35895.681542448634	6662.795213310353	4.4392840054511346E7	20298.10981445751	3767.643992246923	1.4195141252314331E7	1.026543e-02	converged
839	-1	b-staggered	0.035	0.08	22.454865851133945	1121.151631418841	-282905.7195904923	37213.493571119434	6996.730200111003	4.8954233493145354E7	21043.299545460122	3956.4758723424	1.5653701328427555E7	1.256616e-02	converged
840	1	b-staggered	0.035	0.08	22.78943737933878	1126.4474521989316	-304414.5490266135	37181.848917782576	7460.54971778924	5.565980209160512E7	21025.405285736637	4218.7542049821695	1.7797887042054735E7	1.309672e-02	converged
841	-22	b-staggered	0.005	0.08	0.45200156890496146	1117.742144294938	-74242.8075428669	9409.999150447564	6360.656350593633	4.045794921034711E7	5321.119822825398	3596.79244755827	1.293691591081221E7	1.432173e-02	converged
842	1	c-aligned	0.005	0.08	0.339790196652757	1086.9676938325485	-92481.66202682647	10902.65360155005	5164.834367739625	2.6675514046184372E7	6165.234003908397	2920.6112229572495	8529969.91566384	6.421668e-04	converged
843	1	c-aligned	0.005	0.08	0.3165928236703621	1059.5855237525884	-94279.68110373596	11312.944874386134	4347.56738413977	1.8901342159635924E7	6397.249346369568	2458.4644330280944	6044047.368464149	1.081072e-03	converged
844	1	c-aligned	0.005	0.08	0.3123219219269231	1040.473741348353	-99173.96290723406	11688.641847995743	3832.5701826939794	1.4688594205274964E7	6609.694741679546	2167.2422949816596	4696939.16515737	6.730948e-04	converged
845	1	c-aligned	0.005	0.08	0.30076061027648393	1024.263679013353	-101334.31695274418	11947.695679142716	3731.982356684609	1.3927692310605207E7	6756.1845363753	2110.36187771016	4453627.254892352	4.653760e-05	converged
846	1	c-aligned	0.005	0.08	0.2969747727329377	1017.1220456984852	-102265.39986727796	12057.534523647953	3760.0475539309955	1.4137957607822461E7	6818.2962207092305	2126.2321891756155	4520863.32228653	4.505310e-05	converged
847	1	c-aligned	0.005	0.08	0.2957543671509484	1008.1170363078908	-101001.30570164212	12137.756051927901	3971.4834678776438	1.5772680935625434E7	6863.663955916025	2245.796324573396	5043601.131467373	1.098341e-03	converged
848	1	c-aligned	0.005	0.08	0.2885621406312566	998.4586770596615	-104606.17236435911	12333.702306336987	4077.0254634541134	1.6622136629653227E7	6974.463615191352	2305.4768995536447	5315223.734375485	4.679598e-05	converged
849	1	c-aligned	0.005	0.08	0.29031063997535966	986.7783957740791	-105199.11156999561	12480.84474877229	4479.897996547672	2.0069486059471842E7	7057.673912298281	2533.2948094801004	6417582.591738817	3.309232e-04	converged
850	1	c-aligned	0.005	0.08	0.29843573994003236	971.2574282776828	-107724.51820097605	12701.709278187245	5372.960433297653	2.8868703817782104E7	7182.56424641515	3038.3023780785716	9231281.340637904	4.435985e-05	converged
851	1	c-aligned	0.005	0.08	0.3175965090485988	962.4303033679129	-108462.20753396484	12788.677812428763	6658.322506206407	4.433325859665476E7	7231.743224681658	3765.14909346283	1.417634769600397E7	4.755708e-05	converged
852	1	c-aligned	0.005	0.08	0.3376834652881371	961.1546141749711	-108389.32307508469	12780.014958668362	7367.006355043603	5.427278263525283E7	7226.844552958337	4165.8957302176605	1.735468723504573E7	4.355109e-05	converged
853	-22	c-aligned	0.010	0.08	2.1017766260629287	1138.3078972654946	-98560.1760474678	12755.213142933564	8262.822856588438	6.827424155936033E7	7212.754906624149	4672.420140892842	2.1831509973021083E7	1.355455e-02	converged
854	1	c-aligned	0.010	0.08	1.1502482758223778	1162.8323410892756	-137177.45859107925	16177.306224395556	7156.562679607648	5.121638938715299E7	9147.945268306352	4046.8940127925393	1.6377351150776101E7	1.232009e-03	converged
855	-1	c-aligned	0.010	0.08	2.0215676402003737	1095.4748043093464	-129460.56280528291	15878.829443992303	5873.070021789727	3.449295148084519E7	8979.08076764185	3321.0741550988832	1.1029533543665761E7	5.050070e-03	converged
856	1	c-aligned	0.010	0.08	1.0328552426217357	1109.566107921541	-150027.65191393913	17698.078563861665	4690.82771285535	2.2003864631691754E7	10007.911812393042	2652.569876923	7036126.951959298	9.515535e-04	converged
857	1	c-aligned	0.010	0.08	0.9914451616205042	1091.3062697422924	-154357.23931682637	18196.941834290534	4287.51079282104	1.83827487985569E7	10290.00908056294	2424.5021713835636	5878210.779043614	4.165253e-04	converged
858	1	c-aligned	0.010	0.08	0.9744567213929258	1083.022479813632	-156218.36285776977	18418.0333174048	4207.205107906272	1.7700574819992624E7	10415.031921718544	2379.090902071951	5660073.52032153	4.284770e-05	converged
859	1	c-aligned	0.010	0.08	-3.258689297173987	1099.719481466985	-189169.94122125953	19961.51257386502	1718.8949944844765	2954600.002063788	11287.855653549781	972.0024226397196	944788.7096174841	2.469302e-02	converged
860	1	c-aligned	0.010	0.08	0.9417558446002658	1061.082922556528	-161099.62257935395	18993.268405652438	4285.17629294736	1.836273586163808E7	10740.315935847486	2423.182058197923	5871811.287172324	4.154550e-05	converged
861	-1	c-aligned	0.010	0.08	1.6959858041955158	1030.6902573367504	-155844.94073357957	18874.190531065353	5820.444432382595	3.387757339045354E7	10672.882519461544	3291.3157009635747	1.0832759043409348E7	4.744787e-03	converged
862	1	c-aligned	0.010	0.08	0.9698181079147616	1026.2563236403105	-168396.45949336534	19853.869157076162	5319.168967738463	2.8293558507351868E7	11226.968562850827	3007.8843730147855	9047368.401426548	3.560030e-05	converged
863	1	c-aligned	0.010	0.08	1.0567360956047196	1010.7317484742914	-171271.89845473913	20193.14101198052	6612.2316415610785	4.372160728166151E7	11418.820056321822	3739.0856252061867	1.398076131262354E7	3.669391e-05	converged
864	1	c-aligned	0.010	0.08	1.133300181143568	1004.3498222588104	-172212.1311886867	20304.05670247553	7504.551310850013	5.631829037718064E7	11481.540675644443	4243.674670049883	1.800877470522299E7	3.642624e-05	converged
865	-22	c-aligned	0.015	0.08	5.108104712460772	1149.0935311897822	-115399.70028797886	14889.846155864449	9395.908478849728	8.828309614292021E7	8419.836639556497	5313.151786852508	2.8229581910133995E7	1.300334e-02	converged
866	1	c-aligned	0.015	0.08	2.394226508011343	1225.9039022029	-173120.47936104485	20432.283366623127	8731.345743429376	7.62363984913023E7	11554.05030675147	4937.402548488596	2.437794392582168E7	1.030797e-03	converged
867	-1	c-aligned	0.015	0.08	4.9289681793161435	1112.8212943932233	-153478.24261116722	18947.557770839776	6481.981660002936	4.201608624061442E7	10714.36985793049	3665.398451745454	1.3435145810057972E7	6.805948e-03	converged
868	-1	c-aligned	0.015	0.08	4.728050128906034	1101.6746600774434	-163603.2704052962	20365.98924874131	5781.3293545456945	3.3423769105731737E7	11516.457370008537	3269.197103092811	1.068764969887043E7	5.922309e-03	converged
869	1	c-aligned	0.015	0.08	2.0553382049838547	1152.8276573906824	-198077.90614152438	23357.78568456591	4834.205532508268	2.336954313053355E7	13208.363745116974	2733.647185219801	7472826.93326014	1.123838e-04	converged
870	-1	c-aligned	0.015	0.08	4.3532386607985245	1084.3697224954078	-175237.97631108292	21994.86322061784	5601.756392727833	3.137967468346715E7	12437.544847229512	3167.653086039512	1.0034026073495643E7	5.529522e-03	converged
871	1	c-aligned	0.015	0.08	4.277614325794275	1099.828678606813	-195988.19224344994	21963.62992006623	2098.8897645164293	4405338.243591833	12420.014928642811	1186.8822368498113	1408689.4441496115	2.529099e-02	converged
872	1	c-aligned	0.015	0.08	1.9564253942517098	1122.4301486845084	-207921.77357038067	24513.655170280046	4554.235045806056	2.0741056852448095E7	13861.984975310665	2575.32943741699	6632321.711226511	2.688203e-05	converged
873	-1	c-aligned	0.015	0.08	3.9481610073999036	1058.1148607038242	-191338.56264223304	23546.965189901905	6037.117033680978	3.644678207836101E7	13315.219677793948	3413.8386359226965	1.1654294232118538E7	5.053652e-03	converged
874	1	c-aligned	0.015	0.08	1.9956110012135468	1086.7271306205469	-218921.71061606897	25809.71996605633	5282.543815649643	2.7905269164258294E7	14594.883867845723	2987.1735771723784	8923205.980156824	2.462313e-05	converged
875	1	c-aligned	0.015	0.08	2.1987921336694853	1069.0862948452348	-223949.15078664222	26402.80643055389	6415.142101649767	4.1154048184359394E7	14930.26248038856	3627.635406041327	1.3159738639164621E7	2.702997e-05	converged
876	1	c-aligned	0.015	0.08	2.3946340065449476	1060.1185180978418	-226213.10959622342	26669.791115093565	7303.34600970079	5.333886293741245E7	15081.237015144026	4129.897069686198	1.7056049806202643E7	2.727085e-05	converged
877	-22	c-aligned	0.020	0.08	9.51991005493619	1159.894258735881	-129979.73931136297	16523.971836755052	10292.987909449708	1.0594560010407786E8	9343.893957709846	5820.427816819015	3.387737997080056E7	1.310501e-02	converged
878	-1	c-aligned	0.020	0.08	9.31854636449134	1142.0128101921218	-152806.2465354451	19135.589889259158	8548.255752290259	7.307267640656349E7	10820.697316396718	4833.8247534558295	2.336586174712231E7	9.070439e-03	converged
879	-1	c-aligned	0.020	0.08	8.956135613581864	1127.7988498956959	-174316.74362902355	21380.17222567143	6988.816812365879	4.884356043680797E7	12089.95246894786	3952.001049562811	1.5618312295745563E7	7.971482e-03	converged
880	-1	c-aligned	0.020	0.08	8.58886954523041	1116.970886964984	-188422.04601273622	23034.63018859199	6163.251080914176	3.798566388638976E7	13025.507053001433	3485.16428380192	1.2146370085088551E7	7.295297e-03	converged
881	1	c-aligned	0.020	0.08	8.187448146461975	1107.1963583451798	-200434.60582649492	24374.13715981554	5874.928314022082	3.4514782694898345E7	13782.964731217517	3322.124972862436	1.103651433531624E7	6.771158e-03	converged
882	-1	c-aligned	0.020	0.08	7.999462203923031	1102.7035214481473	-201903.62932235125	24984.97992672884	5849.65443342338	3.4218456990469806E7	14128.381032827807	3307.833225727809	1.0941760649228843E7	6.796282e-03	converged
883	-1	c-aligned	0.020	0.08	7.914305226819582	1099.019050972843	-205137.03203110013	25558.56213932542	5818.0604875763	3.384982783709658E7	14452.727423386686	3289.9676400982	1.0823887072893318E7	6.219833e-03	converged
884	1	c-aligned	0.020	0.08	7.436962648454937	1089.878942220945	-211486.00259566295	26484.02847278745	5992.458855451616	3.590956313428049E7	14976.055479936938	3388.585553466496	1.148251205316184E7	6.173970e-03	converged
885	-1	c-aligned	0.020	0.08	7.216463657285203	1079.8795028857228	-221900.65954504942	27042.109259862096	6135.526234505315	3.764468217430297E7	15291.636202035328	3469.4865768239765	1.2037337106761755E7	6.089774e-03	converged
886	1	c-aligned	0.020	0.08	6.210725438882946	1129.4918290340277	-75214.50854064326	32177.427157492664	6619.576900455216	4.3818798341040276E7	18195.70652352304	3743.2414344702693	1.401185643673504E7	4.897857e-02	converged
887	1	c-aligned	0.020	0.08	5.395905359953758	1116.9340519873365	-128079.12574303878	33298.0481738933	7321.611048615732	5.360598834721196E7	18829.39581877703	4140.228032152472	1.7141488158221133E7	3.646383e-02	converged
888	-1	c-aligned	0.020	0.08	7.974679428880336	1072.4943929594879	-242738.1053482195	29401.305501868792	7272.601656503847	5.28907348541825E7	16625.702650599003	4112.474278722128	1.6912444693151087E7	9.535342e-03	converged
889	-22	c-aligned	0.025	0.08	15.38536445038335	1167.7963958139155	-143087.3942032369	17755.303139350784	10922.133255221668	1.1929299484481908E8	10040.181101259925	6176.193807987002	3.8145369953816995E7	1.321039e-02	converged
